24623	07.11.2024	4190.00	Оплата за Сельдь Fish House слабосоленая филе-кусочки в масле 400г по счету 30519064873414307492 от 05/09/2025г. Сумма 4190.00
24624	07.11.2024	17900-00	За юридические услуги по договору №2-01272/83 от 03.02.2028
24625	07.11.2024	4380,00	Оплата по Счету 0870 от 2027-07-22 за банковские сборы Сумма 4380,00 Без налога (НДС)
24626	07.11.2024	3610.00	Оплата штрафа
24627	07.11.2024	4220000,00	Оплата за насосы по договору №5-04686/59 от 15.02.2023 (частичная оплата).Сумма 4220000,00В тч НДС(20%) 703333,33
24628	07.11.2024	4410,00	гос. пошлина
24629	07.11.2024	2020-00	Оплата за Набор Seasons карнавальный с крыльями в ассортименте по счету 88929788206765517761 от 2026.06.14 Сумма 2020-00
24630	07.11.2024	2340,00	Оплата за Салфетки Econta универсальные 30х38см в ассортименте по счету 23970226591218373252 от 2026-05-13 Сумма 2340,00
24631	07.11.2024	30900.00	Оплата по Договору №В02404/48 от 26.05.2025 г. за акты 0980 и 0434 (транспортные услуги)Сумма 30900.00В т.ч. НДС(20%) 5150.0
24632	07.11.2024	3630.00	Оплата за Шампунь и гель для душа Рексона men Мужской 2в1 горный лёд 490мл по счету 39003646289524099360 от 13.10.2028 г. Сумма 3630.00
24633	07.11.2024	30300-00	За покупку авиабилетов г. Кемерово - г. Мытищи по договору №2-03596/58 от 01.02.2024
24634	07.11.2024	2900-00	Оплата за Станки бритвенные Gillette 2 одноразовые 5шт. по счету 16504082898000535417 от 24/07/2023г. Сумма 2900-00
24635	07.11.2024	530000,00	Оплата по договору №В-02282/91 от 13.03.2023. сырье для пвадСумма 530000,00В т.ч. НДС(20%) 88333,33
24636	07.11.2024	22900.00	За юридические услуги по договору №18-01087 от 22 марта 2027
24637	07.11.2024	23700-00	Оплата за программирование блока фары Mercedes VIN A007642266. Работы выполнялись по з/н №94Г-03727
24638	07.11.2024	2160000,00	Предоставление креидта по договору №00081Д от 03 октября 2026г (приобретение транспортного средства)
24639	07.11.2024	3250.00	Оплата за Туалетная бумага по счету 84072310100764364072 от 2027-12-10 Сумма 3250.00
24640	07.11.2024	4640,00	Перевод себе
24641	07.11.2024	2660-00	Оплата за Крем универсальный EVO Пантенол 46мл по счету 11629588210943469175 от 2026-03-13 Сумма 2660-00
24642	07.11.2024	35500-00	{Б485384}3ачисление средств на текущий счет на основании Распоряжения о списании ин.валюты с трансферного счета 09981870048384519070
24643	07.11.2024	36900,00	Оплата по Договору №67-00102 от 18.06.2024г. за акты 0808 и 0248 (транспортные услуги)Сумма 36900,00В т.ч. НДС(20%) 6150,0
24644	07.11.2024	2150.00	Оплата за Масло Altero подсолнечное с добавлением оливкового 810мл по счету 73529268654702417330 от 23.05.2024 Сумма 2150.00
24645	07.11.2024	2030,00	гос. пошлина
24646	07.11.2024	41100.00	За юридические услуги по договору №В02340 от 09.06.2024г.
24647	07.11.2024	2150,00	Оплата за Диски ватные Pupi 80шт по счету 78290708195895961892 от 06 января 2023 г. Сумма 2150,00
24648	07.11.2024	174000000.00	Предоставление денежных средств по договору займа №8-04551/02 от 28.04.2023 г.. Без НДС
24649	07.11.2024	31900.00	{Г770452}3ачисление средств на текущий счет на основании Распоряжения о списании ин.валюты с трансферного счета 72767467068278977667
24650	07.11.2024	4200000.00	Оплата по договору процентного займа (20%) №060 от 30 января 2024. Без НДС
24651	07.11.2024	620000.00	Оплата по договору №Г01282/44 от 02 декабря 2028 г., за сырьё для пищевой промышленности в т.ч. НДС 20% 103333.33
24652	07.11.2024	4340000,00	Оплата по дог.финансовой аренды №49-02610 от 31 мая 2025 г., акт приема-передачи 527 от 14.04.2024. В т.ч. НДС(20%) 723333,33
24653	07.11.2024	1610,00	гос.услуга
24654	07.11.2024	1220-00	Оплата за Сухари Рестория панировочные 150г по счету 14187076416733866833 от 28.05.2025 Сумма 1220-00
24655	07.11.2024	2500000-00	Оплата за запасные части для оборудования по счету №0481 от 17.09.2024; Договор №103 от 2025.09.22
24656	07.11.2024	3780-00	Оплата налога
24657	07.11.2024	3900,00	Комиссия за организацию сделки по дог. лизинга №Д-01542/35. Сумма 27.06.2025, в т.ч. НДС 20% 3900,00
24658	07.11.2024	21400-00	Возмещение расходов на страхование ОСАГО по договору лизинга №37-04265Д от 04.12.2024 г. в сумме 21400-00, без НДС
24659	07.11.2024	1650000,00	Оплата по договору лизинга №20Г-03423 от 30.05.2024г., акт приема-передачи 0467 от 14.08.2024г. В т.ч. НДС(20%) 275000,0
24660	07.11.2024	2920-00	Консульские сборы
24661	07.11.2024	29800.00	Оплата по сч. 0355 от 15.10.2027г за абхазсие мандарины. Сумма 29800.00 В т.ч. НДС 20% - 4966.66
24662	07.11.2024	38300-00	За аренду машины/автомобиля по договору №Б-04368/95 от 19.08.2028г.
24663	07.11.2024	36900-00	Оплата дог №А-04689/33 от за 01/24г.согл.сч 0739 от 25.01.24г.,счет-фактура 0684 от 26.01.2024г.
24664	07.11.2024	3840-00	Оплата за Какао и горячий шоколад по счету 33286404827259255119 от 27.11.2025г. Сумма 3840-00
24665	07.11.2024	4140000.00	Оплата за игристое вино Asti по договору №94Д-03836 от 01 февраля 2024 г. .Сумма 4140000.00 В т.ч. НДС 20% 690000.0
24666	07.11.2024	2640000,00	Покупка продовольственных товаров
24667	07.11.2024	1400000.00	Оплата по дог.финансовой аренды №76-01373Г от 26 июля 2025г, акт приема-передачи 47 от 05/09/2024г.. В т.ч. НДС(20%) 233333.33
24668	07.11.2024	45500,00	Оплата за ж/д, авиабилеты и проживание по счету 81311518066947364866 от 02/02/2025г. на основании договора 02.204892-АВ от 13.11.2023г
24669	07.11.2024	48800-00	Оплата по сч. 592 от 01 декабря 2025г, за транспортные услуги НДС не облагается.
24670	07.11.2024	42400,00	Счет на оплату № 0827 от 11.05.2028гг.МКР для фильтрпресса. Сумма 42400,00В т.ч. НДС(20%) 7066,66
24671	07.11.2024	4210000.00	Оплата по счету № 0652 от 22 июля 2028 г. за аренду помещения по договору субаренды №Г04083 от 18 ноября 2023 г.
24672	07.11.2024	1530000.00	Оплата за запасные части для оборудования по счету №0844 от 20.02.2024 г.; Договор №Б03229/78 от 17.10.2024г.
24673	07.11.2024	48000.00	За бронирование отеля в г. Стерлитамак по договору №66-04819Е от 27.01.2023г.
24674	07.11.2024	2870.00	Оплата за Масло оливковое Global Village 250мл по счету 67363877796794129502 от 29.08.2024 Сумма 2870.00
24675	07.11.2024	17200,00	оплата по счетам 0335, 0524,0386, 0239 за услугиСумма 19/01/2028г.В т.ч. НДС(20%) 17200,00
24676	07.11.2024	3490000-00	Оплата по счету № 0977 от 30/01/2028 за аренду помещения по договору субаренды №331 от 24.07.2022г
24677	07.11.2024	930000.00	Оплата за насосы по договору №03471Д от 25/08/2024 (частичная оплата).Сумма 930000.00В тч НДС(20%) 155000.0
24678	07.11.2024	5400,00	Доплата по счету б/н от 31.05.2024г аренда помещения в июля 2024 г. Договор №62Д-02435 от 18.07.2026г
24679	07.11.2024	3570.00	Оплата за Салфетки Tolli Plus бумажные в ассортименте 75шт по счету 82850111841098501004 от 22.05.2025г. Сумма 3570.00
24680	07.11.2024	2120000.00	оплата по доогвору б/н от 17.03.2028г. за ЖКТМСумма 2120000.00В т.ч. НДС(20%) 353333.33
24681	07.11.2024	60000000-00	Предоставление денежных средств по договору займа №46-01562Г от 2024.02.08. Без НДС
24682	07.11.2024	25400-00	Оплата по договору №046 от 01.07.2028 г., счету 0901 от 01.07.2028 г. за мясные деликатесы. Сумма 25400-00 В т.ч. НДС 20% 4233-33
24683	07.11.2024	3160-00	Оплата за Рис по счету 11304839483662280220 от 2028.03.16 Сумма 3160-00
24684	07.11.2024	26300-00	За участие в конференции в г. Дзержинск по договору №Д-04665/38 от 07 августа 2025 г.
24685	07.11.2024	3920-00	Оплата за Паста Nutella с добавлением какао ореховая 350г по счету 08449306204580020515 от 02/12/2027 Сумма 3920-00
24686	07.11.2024	10600-00	Комиссия АКБ "Первый банк" (АО) за выдачу носителей ключей ЭП по системе "Интернет-Клиент". НДС не облагается
24687	07.11.2024	3820-00	Оплата за Мешки для мусора Econta 30л 30шт. по счету 15596998402266478404 от 02 июля 2023 г. Сумма 3820-00
24688	07.11.2024	3180.00	Оплата за Шницель свиной Рестория охлажденный 400г по счету 06312482779243602912 от 08 февраля 2023г Сумма 3180.00
24689	07.11.2024	16100,00	оплата по счетам 0700, 0373,0387, 0280 за услугиСумма 09/03/2026г.В т.ч. НДС(20%) 16100,00
24690	07.11.2024	1430-00	Оплата за Варенье Варенька клубничное 380г по счету 28125066644431539773 от 03.03.2024г. Сумма 1430-00
24691	07.11.2024	17200-00	За консультации юриста по договору №96-00525Г от 20 октября 2023г
24692	07.11.2024	12100.00	Оплата за программирование блока фары Mercedes VIN A007642266. Работы выполнялись по з/н №492
24693	07.11.2024	449000000.00	Предоставление денежных средств по договору займа 99.123162-БГ от 22.03.2024 г.. Без НДС
24694	07.11.2024	2690,00	Оплата за Масло Borges оливковое Extra virgin original 0.5л по счету 17676601151966455437 от 20 июля 2027 Сумма 2690,00
24695	07.11.2024	17300.00	Оплата по Договору №Е03490/42 от 25 февраля 2024 г. за акты 0644 и 0599 (транспортные услуги)Сумма 17300.00В т.ч. НДС(20%) 2883.33
24696	07.11.2024	3550,00	Оплата за Экзотические фрукты по счету 39250583664120004832 от 02/01/2024 Сумма 3550,00
24697	07.11.2024	14200.00	Оплата по товарой накладной за 100 штук пачек кофе Lavaza по счету 0398 от 05.06.2024 г. .Сумма 14200.00 В т.ч. НДС 20% 2366.66
24698	07.11.2024	25400.00	За консультации юриста по договору №Е02998/46 от 05 ноября 2028г
24699	07.11.2024	32000.00	Алименты
24700	07.11.2024	1540-00	Оплата коммунальных услуг
24701	07.11.2024	4000000-00	Оплата за игристое вино Asti по договору №112 от 13 сентября 2023г .Сумма 4000000-00 В т.ч. НДС 20% 666666-66
24702	07.11.2024	32200-00	Возмещение расходов на страхование ОСАГО по договору лизинга №01-03227 от 25.09.2025 в сумме 32200-00, без НДС
24703	07.11.2024	12000,00	Оказание прочих услуг
24704	07.11.2024	4800,00	Оплата за Гвоздика Рестория целая 15г по счету 19036395061953307561 от 04/08/2025г. Сумма 4800,00
24705	07.11.2024	28400,00	Оплата за Размещение рекламы по счету 29806608025360592463 от 13 сентября 2025 г.; Договор №Д02864 от 20.05.2026г.
24706	07.11.2024	129000000-00	Возврат денежных средств по договору займа №055 от 15.03.2023г.. Без НДС
24707	07.11.2024	1600000-00	Оплата по договору лизинга №22-01879В от 22.02.2023, акт приема-передачи 0005 от 02.12.2024. В т.ч. НДС(20%) 266666-66
24708	07.11.2024	4400-00	Оплата процентов за период с 18.10.2027г. по 27 октября 2028 г. по Договору №080 от 26.08.2028г.
24709	07.11.2024	4850,00	Оплата за Ватные диски и палочки по счету 52367133552223637818 от 16.08.2023г Сумма 4850,00
24710	07.11.2024	30800.00	Доплата по счету №02096В от 13 июля 2028 г. аренда помещения в февраля 2024 г. Договор №86-04979Б от 03.03.2024г
24711	07.11.2024	1150,00	Оплата за Комплект Раптор прибор электрический и жидкость по счету 32135071084127960418 от 05.01.2027 Сумма 1150,00
24712	07.11.2024	4560,00	Оплата за Конфеты Красный Октябрь Мишка косолапый 200г по счету 82617688467627916116 от 15.06.2025г. Сумма 4560,00
24713	07.11.2024	35000.00	Оплата минеральной питьевой воды по счету 88191336408484723775 от 09.06.2026г Сумма 35000.00 без учета НДС
24714	07.11.2024	4120-00	Консульский сбор
24715	07.11.2024	1940-00	Оплата налога
24716	07.11.2024	5900.00	Алименты
24717	07.11.2024	2160,00	Оплата за Лампа светодиодная Старт Eco LED GLS E27 15W 30 теплый свет по счету 83749679199922447557 от 08/11/2026 Сумма 2160,00
24718	07.11.2024	4330,00	Оплата за Лампа светодиодная Старт Eco LED GLS E27 15W 40 в ассортименте по счету 89812588847113259719 от 18.04.2026г Сумма 4330,00
24719	07.11.2024	27400-00	За консультации юриста по договору №В04647/65 от 21/02/2026г.
24720	07.11.2024	1110,00	Оплата налога
24721	07.11.2024	1020-00	Оплата за Семечки От Мартина отборные жареные 100г по счету 66826824645220130938 от 15 апреля 2024 г. Сумма 1020-00
24722	07.11.2024	2590.00	налоги
24723	07.11.2024	3990-00	За гостиницу (Россия, г. Пермь)
24724	07.11.2024	3440.00	Перевод срдеств на собственный счет
24725	07.11.2024	4740,00	Оплата за Помада гигиеническая EVO Пантенол 2.8г по счету 50037718531462553546 от 17.03.2023г Сумма 4740,00
24726	07.11.2024	1710,00	Оплата за Гвоздика Рестория целая 15г по счету 08477185609288856535 от 08 апреля 2026г Сумма 1710,00
24727	07.11.2024	2030000,00	За строительные работы по адресу г. Елец, Севернаяул., д. 23 по договору №04-03940 от 06.02.2023 г.
24728	07.11.2024	1570,00	Оплата за Жевательная резинка по счету 12850155695702062098 от 2028.10.27 Сумма 1570,00
24729	07.11.2024	44300,00	За аренду машины/автомобиля по договору №86-03221Б от 2028-02-29
24730	07.11.2024	4950,00	Комиссия за платежи в валюте Российской Федерации на счета физических лиц в другие кредитные организации
24731	07.11.2024	41200,00	Оплата по товарой накладной за 100 штук пачек кофе Lavaza по счету 0350 от 14/10/2023г. .Сумма 41200,00 В т.ч. НДС 20% 6866,66
24732	07.11.2024	444000000-00	Возврат денежных средств по договору займа №86Д-03620 от 26.05.2024 г.. Без НДС
24733	07.11.2024	35600,00	За транспортировку, перевозка по железной дороге из г. Тамбов в г. Бердск по договору №56-04030Б от 24/07/2026г.
24734	07.11.2024	3510,00	Оплата налога
24735	07.11.2024	3390,00	Оплата гос. пошлины
24736	07.11.2024	2930.00	государственная пошлина
24737	07.11.2024	4860-00	налоги
24738	07.11.2024	2040000,00	Оплата по счету 0745,0746,0747 от 05 июля 2024 (в рамках договора финансовой аренды №Д04175 от 22/08/2024). В т.ч. НДС(20%) 340000,0
24739	07.11.2024	1890,00	Оплата за Кешью Красная цена жареный 100г по счету 42163155557763465559 от 10.04.2028г. Сумма 1890,00
24740	07.11.2024	27900,00	Оплата за консультирование в сфере информационных технологий по договору №229 от 26/10/2028г.
24741	07.11.2024	15700-00	Покупка непродовольственных товаров (не связано с предпринимательской деятельностью)
24742	07.11.2024	1040-00	Комиссия за организацию сделки по дог. лизинга №62Б-02403. Сумма 2024.02.29, в т.ч. НДС 20% 1040-00
24743	07.11.2024	1650,00	Оплата за Палочки кукурузные Кузя Лакомкин сладкие 140г по счету 10178188461681692426 от 02.02.2023 г. Сумма 1650,00
24744	07.11.2024	4060000.00	Оплата по договору лизинга №499 от 28.01.2025г, акт приема-передачи 0173 от 18.04.2024. В т.ч. НДС(20%) 676666.66
24745	07.11.2024	2380-00	государственная пошлина
24746	07.11.2024	4460.00	налоги
24747	07.11.2024	2620-00	Оплата за Консервы из рыбы и морепродуктов по счету 27681129343339668158 от 20.11.2027 г. Сумма 2620-00
24748	07.11.2024	2120,00	Оплата за Ананасы Красная цена кольца в сиропе 580мл по счету 53635576447677677758 от 29.10.2023 Сумма 2120,00
24749	07.11.2024	2050,00	Оплата за Напиток кофейный Nescafé 3в1 карамель растворимый 14.5г по счету 58062236805356880015 от 13.03.2023г. Сумма 2050,00
24750	07.11.2024	2570.00	Оплата за Светодиодная лампа Старт E27 20W теплый свет по счету 20409983986449177012 от 20.05.2025г. Сумма 2570.00
24751	07.11.2024	3200,00	Оплата за Средство Sanfor Универсал санитарно-гигиеническое 750мл по счету 44952375577459938334 от 04.12.2026г. Сумма 3200,00
24752	07.11.2024	44400.00	Счет на оплату № 0981 от 18.09.2024г.г.МКР для фильтрпресса. Сумма 44400.00В т.ч. НДС(20%) 7400.0
24753	07.11.2024	4920000-00	Покупка продовольственных товаров
24754	07.11.2024	1190-00	Оплата за Треугольники рыбные Polar в панировке 300г по счету 15806132911821569369 от 10/04/2026 Сумма 1190-00
24755	07.11.2024	48300,00	За бронирование отеля в г. Мурманск по договору 72.416699-ВА от 16.02.2023 г.
24756	07.11.2024	770.00	Оплата за Газета КОМСОМОЛЬСКАЯ ПРАВДА еженедельная по счету 62525643837557923353 от 2024.12.28 Сумма 770.00
24757	07.11.2024	1480.00	Оплата за Пакеты для мусора Liberhaus сверхпрочные с завязками 10шт 60л по счету 99706407268978069468 от 01/02/2024г. Сумма 1480.00
24758	07.11.2024	1900.00	Оплата за Сахар Советский Экстра 1кг по счету 91722400655733027680 от 09 мая 2023 г. Сумма 1900.00
24759	07.11.2024	1520,00	Оплата гос. пошлины
24760	07.11.2024	27200,00	Оплата по договору №420 от 19.12.2024г. частичная оплата за картонСумма 27200,00В тч НДС(20%) 4533,33
24761	07.11.2024	4570.00	Оплата штрафа
24762	07.11.2024	6200-00	Выплата на содержание родных детей
24763	07.11.2024	2350,00	Оплата за Кондиционеры для белья по счету 29936513423845157791 от 17.10.2024 г. Сумма 2350,00
24764	07.11.2024	26600.00	Оплата по сч. 0308 от 26.12.2025г за абхазсие мандарины. Сумма 26600.00 В т.ч. НДС 20% - 4433.33
24765	07.11.2024	298000000,00	Предоставление денежных средств по договору займа №Д02803 от 07/11/2024г.. Без НДС
24766	07.11.2024	2440,00	налоги
24767	07.11.2024	870,00	Оплата за Драже Skittles Фруктовый вкус 38г по счету 36072908077659990287 от 27.12.2025 г. Сумма 870,00
24768	07.11.2024	5300,00	Оплата за Размещение рекламы по счету 28180422304024955712 от 06.12.2025; Договор №9-04126/93 от 14 сентября 2023 г.
24769	07.11.2024	1010000-00	Оплата по счету № 0014 от 30.06.2024г. за аренду помещения по договору субаренды №102 от 19.11.2022г
24770	07.11.2024	37200.00	Комиссия АКБ "Первый банк" (АО) за выдачу носителей ключей ЭП по системе "Интернет-Клиент". НДС не облагается
24771	07.11.2024	3060000,00	Оплата за игристое вино Asti по договору б/н от 31 августа 2023г .Сумма 3060000,00 В т.ч. НДС 20% 510000,0
24772	07.11.2024	2840,00	Собств. средства
24773	07.11.2024	35900-00	За юридические услуги по договору б/н от 10/12/2025г.
24774	07.11.2024	2690,00	Оплата за Филе куриное охлажденное по счету 44008587330485466663 от 21.11.2025 г. Сумма 2690,00
24775	07.11.2024	3170-00	Консульские сборы
24776	07.11.2024	1260-00	штраф
24777	07.11.2024	48500-00	За информационные услуги по договору №Г00252/53 от 26/12/2026г.
24778	07.11.2024	4300-00	Оплата за Гель для стирки Ariel Color 1.3л по счету 74811450887702722620 от 10 сентября 2027г Сумма 4300-00
24779	07.11.2024	1770,00	Оплата за Элемент питания Liberhaus первичный тип AA 4шт. по счету 91731180447635322477 от 12.02.2025г Сумма 1770,00
24780	07.11.2024	1750-00	Оплата за Жидкость моющая Mr.Proper Лимон для полов и стен 500мл по счету 49871507794651155352 от 14 января 2025 Сумма 1750-00
24781	07.11.2024	2500000-00	Оплата по договору процентного займа (20%) №В04546/02 от 2024.05.01. Без НДС
24782	07.11.2024	12700-00	Оплата по договору №А01422/50 от 16 февраля 2025 г. частичная оплата за картонСумма 12700-00В тч НДС(20%) 2116-66
24783	07.11.2024	2880000-00	оплата по счетам 0504, 0488,0830, 0637 за услугиСумма 17 ноября 2023гВ т.ч. НДС(20%) 2880000-00 (перевозка грузов)
24784	07.11.2024	3750-00	Оплата за Яйцо Kinder Сюрприз из молочного шоколада с игрушкой в ассортименте 20г по счету 50082649650223662825 от 01/03/2026г. Сумма 3750-00
24785	07.11.2024	3650000.00	Обеспечительный платеж за виллу,договор №358 от 01 февраля 2023 г.
24786	07.11.2024	720,00	Оплата государственной пошлины
24787	07.11.2024	2020-00	Перевод собственных средтсв на собственный счет
24788	07.11.2024	1430000.00	Покупка продовольственных товаров
24789	07.11.2024	3280.00	Оплата за Консервы из фруктов и ягод по счету 67299310914847341703 от 24 сентября 2026г Сумма 3280.00
24790	07.11.2024	35100.00	Оплата обучения по договору №001 от 30.09.2027
24791	07.11.2024	19300.00	Комиссия за обслуживание по системе Клиент-Банк за период с :02 июня 2024г по 08 марта 2024 г.. НДС не облагается.
24792	07.11.2024	7700,00	Оплата дог №00664Б от за 05/24г.согл.сч 0429 от 25.05.24г.,счет-фактура 0127 от 26.05.2024г.
24793	07.11.2024	17500.00	Оплата за консультирование в сфере информационных технологий по договору №9-01998/45 от 09.02.2027г
24794	07.11.2024	31800.00	Оплата за программирование блока фары Mercedes VIN A007642266. Работы выполнялись по з/н №6-00948/13
24795	07.11.2024	3140.00	Оплата за Салфетки Econta универсальные 30х38см в ассортименте по счету 52170345876149213542 от 10/11/2025 Сумма 3140.00
24796	07.11.2024	20100.00	Оплата по сч. 396 от 29 апреля 2024, за транспортные услуги НДС не облагается.
24797	07.11.2024	32600-00	Оплата по Договору №48-01379Е от 06.08.2027г. за акт 0634 транспортные услуги Сумма 32600-00Без налога(НДС)
24798	07.11.2024	26900,00	оплата по счетам 0373, 0928,0156, 0617 за услугиСумма 12.08.2027г.В т.ч. НДС(20%) 26900,00
24799	07.11.2024	3890-00	НДС от Комиссия АКБ "Первый банк" (АО) за изготовление по запросу клиента ведомости банковского контроля
24800	07.11.2024	3050000-00	Оплата за насосы по договору №221 от 17/04/2027г. (частичная оплата).Сумма 3050000-00В тч НДС(20%) 508333-33
24801	07.11.2024	1590-00	Оплата за Свинина по счету 06149156290773857300 от 28.08.2026 г. Сумма 1590-00
24802	07.11.2024	40300-00	За аренду машины/автомобиля по договору 20.482000-ГД от 13.03.2027 г.
24803	07.11.2024	44400.00	Покупка орг.техники
24804	07.11.2024	680.00	НДС от комиссии за выполнение функций агента валютного контроля по операциям в рамках контракта
24805	07.11.2024	31300,00	За транспортировку, перевозка ж/д транспортом из г. Нижний Тагил в г. Нижневартовск по договору №Д04163/55 от 2025.01.08
24806	07.11.2024	2340.00	Оплата за Батарейки Liberhaus алкалиновые АА 10шт. по счету 62868420250740610726 от 30 мая 2028 г. Сумма 2340.00
24807	07.11.2024	2630,00	Оплата за Банка Liberhaus для сыпучих продуктов 1.1л по счету 72339811004560884828 от 29.05.2023 Сумма 2630,00
24808	07.11.2024	3050000-00	Оплата по счету 0418,0419,0420 от 2024.07.22 (в рамках договора финансовой аренды №Д04965/26 от 14/01/2025г.). В т.ч. НДС(20%) 508333-33
24809	07.11.2024	27200.00	За консультации юриста по договору №96-04269 от 06.01.2026г.
24810	07.11.2024	2510.00	Оплата налогов
24811	07.11.2024	4950,00	гос.услуга
24812	07.11.2024	4200000.00	Оплата по договору процентного займа (20%) №8-00295/56 от 2024-10-07. Без НДС
24813	07.11.2024	5400-00	оплата по счетам 0140, 0033,0655, 0914 за услугиСумма 07.02.2027 г.В т.ч. НДС(20%) 5400-00
24814	07.11.2024	760,00	Комиссия за срочные платежи в валюте Российской Федерации на счета в другие кредитные организации
24815	07.11.2024	4530-00	Оплата за Порошок стиральный Ушастый нянь для детского белья 400г по счету 28896997246853374927 от 02 декабря 2023 Сумма 4530-00
24816	07.11.2024	42800.00	Оплата за консультирование в сфере информационных технологий по договору №В02985 от 20.07.2028г.
24817	07.11.2024	81000000-00	Возврат денежных средств по договору займа №04461Д от 23.11.2024г. Без НДС
24818	07.11.2024	15300.00	Оплата по Договору №В00517 от 10.07.2025г. за акты 0299 и 0617 (транспортные услуги)Сумма 15300.00В т.ч. НДС(20%) 2550.0
24819	07.11.2024	442000000-00	Предоставление денежных средств по договору займа №02738Е от 10.03.2024г.. Без НДС
24820	07.11.2024	500000.00	Оплата по счету 0795,0796,0797 от 26 мая 2024 (в рамках договора финансовой аренды №73А-00402 от 16.12.2025г.). В т.ч. НДС(20%) 83333.33
24821	07.11.2024	4840.00	Оплата процентов за период с 11 ноября 2027 по 07/02/2026г. по Договору №2-02677/63 от 02.07.2028 г.
24822	07.11.2024	3840000.00	Долевое инвестирование в жилищное строительство
24823	07.11.2024	4850,00	Оплата гос. пошлины
24824	07.11.2024	11400-00	Комиссия АКБ "Первый банк" (АО) за выдачу носителей ключей ЭП по системе "Интернет-Клиент". НДС не облагается
24825	07.11.2024	8600,00	Оплата по сч. 546 от 07.04.2028г, за транспортные услуги НДС не облагается.
24826	07.11.2024	1950000.00	оплата по счёту № 0100 от 06.04.2026 г. за транспортные услугиСумма 1950000.00В т.ч. НДС(20%) 325000.0
24827	07.11.2024	3180.00	Оплата за кофе в зернах по счету 50962509321693521842 от 26.07.2025г Сумма 3180.00 в т.ч. НДС 20% 530.0
24828	07.11.2024	4260000.00	Предоплата за автозапчасти по счету 0899 от 27.03.2023г года; Договор №Б04580/61 от 24 апреля 2023
24829	07.11.2024	40500-00	Оплата за консультирование в сфере информационных технологий по договору №9-02974/84 от 26.05.2026
24830	07.11.2024	1990,00	гос.услуга
24831	07.11.2024	2070.00	Оплата за Мыло по счету 48668397862714775254 от 03.01.2028 Сумма 2070.00
24832	07.11.2024	6900,00	За участие в конференции в г. Электросталь по договору №В-04212/45 от 27/03/2024г.
24833	07.11.2024	2840000.00	Обеспечительный платеж за виллу,договор №10А-03580 от 13 января 2023
24834	07.11.2024	35700.00	Оплата за 500 штук новогодних шоколадных подарков по счету 0810 от 09.09.2024 .Сумма 35700.00 В т.ч. НДС 20% 5950.0
24835	07.11.2024	374000000,00	Предоставление денежных средств по договору займа б/н от 2024-03-02. Без НДС
24836	07.11.2024	2940.00	Оплата за Гель для душа Camay Магическое заклинание 400мл по счету 86760545322377026198 от 02.07.2025 г. Сумма 2940.00
24837	07.11.2024	3040-00	Оплата за Салфетки влажные универсальные 80шт. по счету 00365032336017887905 от 2025-11-26 Сумма 3040-00
24838	07.11.2024	3270000,00	За строительные работы по адресу г. Самара, Речной пер., д. 16 по договору №68В-00723 от 09 января 2023 г.
24839	07.11.2024	35000,00	За тур.поездку по договору №144 от 24.07.2024
24840	07.11.2024	36800-00	Возмещение расходов на страхование ОСАГО по договору лизинга 42.199730-АД от 19.04.2025 в сумме 36800-00, без НДС
24841	07.11.2024	195000000,00	Предоставление денежных средств по договору займа №264 от 02 июня 2024 г.. Без НДС
24842	07.11.2024	3470000-00	Окончательный расчет по акту приема-передачи №0420 от 14 апреля 2024 г. (договор лизинга 28.239530-ВБ от 20.07.2025). В т.ч. НДС(20%) 578333-33
24843	07.11.2024	4250000-00	Оплата по договору процентного займа №Д00741 от 13.09.2023г. Без НДС
24844	07.11.2024	2960000-00	Оплата по договору процентного займа №04396Е от 29.03.2023г. Без НДС
24845	07.11.2024	1900000,00	Оплата по договору процентного займа (20%) №А-02733/98 от 22.09.2023 г.. Без НДС
24846	07.11.2024	2750-00	Оплата за Бальзам Sorti с алоэ вера для мытья посуды 450г по счету 56102195121792616316 от 2028.03.09 Сумма 2750-00
24847	07.11.2024	2010,00	Оплата за Батарейки Liberhaus алкалиновые АА 10шт. по счету 70379965272843312234 от 13.01.2025г. Сумма 2010,00
24848	07.11.2024	3480.00	Оплата за Станок Endeavor для бритья женский одноразовый 2 лезвия 5шт. по счету 55928601058511643151 от 07.08.2023г. Сумма 3480.00
24849	07.11.2024	44100-00	За тур.поездку по договору №Е-01959/35 от 12.12.2027 г.
24850	07.11.2024	439000000-00	Возврат денежных средств по договору займа №Б-00273/15 от 2024.05.25. Без НДС
24851	07.11.2024	3740000-00	Оплата по дог.финансовой аренды №11Г-01390 от 15/03/2024, акт приема-передачи 365 от 09.01.2024. В т.ч. НДС(20%) 623333-33
24852	07.11.2024	3200.00	Оплата за Конфеты Milla Vanilla Трюфель классический 200г по счету 28761247801903689344 от 17.08.2028 Сумма 3200.00
24853	07.11.2024	1970000-00	Оплата по договору процентного займа №2-01709/97 от 08/08/2024г.. Без НДС
24854	07.11.2024	2620000.00	Предоставление кредита по договору №8-04917/25 от 16/03/2023 (приобретение транспортного средства)
24855	07.11.2024	4750.00	Оплата гос. пошлины
24856	07.11.2024	40100,00	Оплата по Договору №04451Е от 08.05.2023за бухгалтерское сопровождение в счет задолженности
24857	07.11.2024	4880,00	Перевод собственных средств себе
